qtext,label,atext
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Kei Nishikori defeats Stan Wawrinka in men ' s quarterfinals of the United States Open tennis tournament , becoming the first Japanese man to make a semifinal of the United States championships since Ichiya Kumagae 1918 ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"BERLIN ( Reuters ) Second seed Kei Nishikori eased into the last eight of the Halle Open on Thursday , beating serve and volleyer Dustin Brown 7-5 6-1 to set up a clash with Poland ' s Jerzy Janowicz ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,MONTREAL ( Reuters ) Second Andy Murray breezed to a 6-3 6-0 semi-final victory over Kei Nishikori on Saturday to set up a final with Novak Djokovic at the Rogers Cup in Montreal .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Croat Cilic beats Swiss 6-3 , 6-4 , 6-4 to reach US Open finalWorld No1 falls earlier to Japan s Kei Nishikori in four setsFederer vs Cilic as it happenedThe best images from the semi-finals"
Did Kei Nishikori win the Wimbledon 2015 ?,0,Marin Cilic and Kei Nishikori have earned their places in the semi-finals but it is hard to see beyond another showdown between the top two seeds at Flushing MeadowsFederer roars back to beat Monfils
Did Kei Nishikori win the Wimbledon 2015 ?,0,It wasn ' t a vintage performance but two-time defending champion Novak Djokovic battles past Japan ' s Kei Nishikori to reach the final at the ATP World Tour Finals in London .
Did Kei Nishikori win the Wimbledon 2015 ?,0,MIAMI ( Reuters ) Defending champion Novak Djokovic defeated Belgium ' s Steve Darcis 6-0 7-5 on Monday to power into the last 16 of the Miami Open along with Japan ' s Kei Nishikori and Canada ' s Milos Raonic .
Did Kei Nishikori win the Wimbledon 2015 ?,0,MELBOURNE ( Reuters ) Kei Nishikori stormed into the second round of the Australian Open on Tuesday with a 6-4 7-6 ( 1 ) 6-2 demolition of hard-hitting Spaniard Nicolas Almagro .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"INDIAN WELLS , California ( Reuters ) Roger Federer and Rafa Nadal advanced to the quarter-finals of the BNP Paribas Open on Wednesday , joining Britain ' s Andy Murray in the last eight , though Japan ' s Kei Nishikori crashed out ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"TOKYO ( Reuters ) Local favorite Kei Nishikori overcame an injury scare to labor past Benjamin Becker and set up a Tokyo Open final clash against Canada ' s Milos Raonic , who enjoyed a more routine victory in the other semi on Saturday ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,MELBOURNE ( Reuters ) Defending champion Stan Wawrinka avenged his U.S. Open quarter-final defeat to Kei Nishikori in style with an emphatic 6-3 6-4 7-6 ( 6 ) to charge into the semi-finals of the Australian Open on Wednesday .
Did Kei Nishikori win the Wimbledon 2015 ?,0,TOKYO ( Reuters ) Japan ' s Kei Nishikori began his quest for a second Japan Open title with a comprehensive 6-3 6-4 win over Croatia ' s Ivan Dodig in front of a sell-out crowd on Wednesday .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"BRISBANE ( Reuters ) Milos Raonic unleashed a bombardment of aces on Kei Nishikori on Saturday to reach the final of the Brisbane International , showing why he is lurking as a real contender for this month ' s Australian Open ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Kei Nishikori becomes the first man from Asia to reach a Grand Slam singles final by defeating top-seeded , Novak Djokovic , 6-4 , 1-6 , 7-6 ( 4 ) , 6-3 at the United States Open ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Marin Cilic s US Open victory over Kei Nishikori broke all sorts of records , chief among them that it was the first grand slam final in almost 10 years not to feature Roger Federer , Rafael Nadal , Novak Djokovic or Andy Murray the so-called big four ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,Kei Nishikori got the job done quickly at rain-hit French Open Sunday to become the first Japanese man to reach the quarterfinals at the clay court grand slam in 82 years .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"MIAMI ( Reuters ) Japan ' s Kei Nishikori made a confident start to his Miami Open bid on Saturday , beating Russian Mikhail Youzhny 6-2 , 6-1 in 69 minutes in their second round meeting ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,TOKYO ( Reuters ) Home favorite Kei Nishikori gave his fans a fright with an injury scare in the second set before recovering to beat Jeremy Chardy of France on Friday to remain on course for another Japan Open title .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Fans injured as Jo-Wilfried Tsonga beats Kei Nishikori 6-1 , 6-4 , 4-6 , 3-6 , 6-3"
Did Kei Nishikori win the Wimbledon 2015 ?,0,Kei Nishikori chose a timely moment to secure his first win over Andy Murray and leave the home hope facing an early exit from the ATP World Tour Finals in London .
Did Kei Nishikori win the Wimbledon 2015 ?,0,Kei Nishikori tells CNN he has had a crazy welcome back home in Japan since becoming the first Asian man to play in a grand slam final in the Open era of professional tennis .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"TOKYO ( Reuters ) Local hero Kei Nishikori claimed his second Japan Open title on Sunday , overcoming familiar foe Milos Raonic 7-6 ( 5 ) 4-6 6-4 in the final under a closed roof at the Ariake Colosseum ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,PARIS ( Reuters ) Japan ' s Kei Nishikori became the first Asian-born singles player to qualify for the ATP World Tour Finals when he beat Spain ' s David Ferrer 3-6 7-6 ( 5 ) 6-4 in the quarter-finals of the Paris Masters on Friday .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Christopher Clarey On Tennis column ; Marin Cilic , who will meet Kei Nishikori in United States Open men ' s final , is part of a new generation of players emerging in Grand Slam events ; this will be the first Grand Slam men ' s final since 2005 that does not feature any of the so-called Big 4 of Roger Federer , Rafael Nadal , Novak Djokovic or Andy Murray ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Tennis fans across Japan revel in victory of Kei Nishikori at United States Open , a first for a Japanese player , and for a man from Asia ; his stardom in his native Japan is unmatched , even though he has not lived there full time for years ; since he was 14 , he has made Florida his home ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"HALLE , Germany ( Reuters ) World number two Roger Federer edged past Ivo Karlovic 7-6 ( 3 ) 7-6 ( 4 ) on Saturday to reach the Halle Open final where he will face Italian Andreas Seppi , who went through when opponent Kei Nishikori retired injured ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"( Reuters ) Kei Nishikori swept aside Rafa Nadal in the quarter-finals of the Rogers Cup in Montreal on Friday with a swift 6-2 6-4 victory , while world number one Novak Djokovic saved two match points before beating Latvian Ernests Gulbis ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Christopher Clarey On Tennis column examines marathon match that sent Kei Nishikori to the US Open quarterfinals after defeating Milos Raonic ; notes that crowd remained large and lively until match ended at 2 : 26 AM , precise end time for two other epic matches in tournament ' s history ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"NEW DELHI ( Reuters ) With a crop of talented young players such as Kei Nishikori and Milos Raonic knocking on the door of the exclusive men ' s grand slam club , the "" Big Four "" hegemony over the game ' s top tournaments may be coming to a close , said Novak Djokovic ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,LONDON ( Reuters ) Roger Federer ' s class shone like a beacon over the murky waters of round-robin tennis with a 6-3 6-2 defeat of Kei Nishikori at the ATP World Tour Finals on Sunday before Andy Murray stayed afloat by defeating Milos Raonic .
Did Kei Nishikori win the Wimbledon 2015 ?,0,Marin Cilic crushes Kei Nishikori to win US Open
Did Kei Nishikori win the Wimbledon 2015 ?,0,"SHANGHAI ( Reuters ) An ailing Rafa Nadal added his name to the list of upsets at the Shanghai Masters after the Spaniard suffered a 6-3 7-6 ( 6 ) loss to Feliciano Lopez in Wednesday ' s second round , as fourth seed Stan Wawrinka and in-form Kei Nishikori also made early exits ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Murray replaces Rafael Nadal in third spot in the ATP rankings , with the Spaniard slipping to fifth and Japan s Kei Nishikori remaining in fourth ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"It is a year since Kei Nishikori embarrassed Novak Djokovic in the US Open semi-finals an impossibility this year after his shock departure on day one but the Serb looked far happier at the start of this campaign than he has done for weeks , moving into the second round after beating the Brazilian João Souza ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"The leading three of Djokovic , Roger Federer and Andy Murray remains unaltered , while Japan s Kei Nishikori rounds out the top five in the ATP rankings ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"A report on the US Open ( Cilic sees open gate and raises the roof in Croatia , 10 September , page 5 , Sport ) , said that Kei Nishikori had beaten Roger Federer to reach the final ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,Kei Nishikori Tennis 18 .
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Depending on Friday s draw and first-week results , Murray could play either of the injured contenders Kei Nishikori or Milos Raonic , the struggling Tomas Berdych or the ever-present David Ferrer in the quarters ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"But if you do get there it s slightly easier if you don t have to come up against one of those two . Djokovic , who lost to Kei Nishikori in the semi-finals last year , will still start as favourite at Flushing Meadows but he has to manage the sore elbow that inhibited him in Montreal and again in the third round here which did not prevent him exacting revenge on Stan Wawrinka for defeat in the French Open final ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Today was a good victory . Murray , who joined world number two Rafa Nadal , Australian Open champion Stan Wawrinka and US Open finalist Kei Nishikori in exiting the tournament before the quarter-final stage , was generous in his praise for Ferrer ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"That said , he was considerably below his best in losing to Kei Nishikori in the tournament s opening match on Sunday afternoon and he will need to play a good deal better than that against Canada s Milos Raonic on Tuesday night ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"The ATP World Tour Finals , which Andy Murray will set rolling against Kei Nishikori on Sunday , might be London s to cherish at least until the Scot and most of his peers stop playing tennis ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Murray , the British No1 , looks to have been given a kind draw , matched as he is with Roger Federer , Kei Nishikori and Milos Raonic in Group B , with the latter two competitors playing in the season-ending tournament for the first time ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"6 . 34pm ET Summing up , part II Which all leaves me to say that Marin Cilic will play Kei Nishikori in Monday s final , starting at 5pm eastern , which is 10pm UK ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"In a quarter-final of stunning swoops and high points , Kei Nishikori beat the Australian Open champion and No3 seed Stanislas Wawrinka 3-6 , 7-5 , 7-6 ( 7 ) , 6-7 ( 5 ) , 6-4 in four-and-a-quarter hours on Arthur Ashe to become the first Japanese male to reach a grand slam semi-final ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"He plays Kei Nishikori in the first semi-final on Saturday afternoon and the Japanese , having his breakout season , will have to be at his very strongest to stretch the contest to three sets , although he will have memories of his very good win in the semi-finals of the US Open to sustain him although he probably would not like to recall Djokovic s 6-2 , 6-3 mastery of him in Paris two weeks ago ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"5 Kei Nishikori 2014 Won 54 Lost 14 Titles 4 Prize money $4 , 431 , 363 The 24-year-old Japanese player has been the player of 2014 for many , with victories over all of his peers , and betters , at some point ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Andy Murray is still in the 2014 ATP World Tour Finals after beating Milos Raonic 6-3 , 7-5 on Tuesday night , feeding on noticeably bigger crowd support after his anaemic defeat by Kei Nishikori on Sunday , and he will need all those decibels to overcome the game s ageless darling , Roger Federer , on Thursday evening ."
Did Kei Nishikori win the Wimbledon 2015 ?,0,"Djokovic won 7-6 ( 7-1 ) , 6-7 ( 1-7 ) , 6-2 , 6-4 and meets Japan s Kei Nishikori for the right to go through to Monday s final , but had Murray been able to sustain the quite terrifying power he injected into his flat forehand in the second and third sets , he would be staying a little longer in New York ."
Did David Ferrer win the Wimbledon 2015 ?,0,Andy Murray Tops David Ferrer in Vienna
Did David Ferrer win the Wimbledon 2015 ?,0,David Ferrer and Andy Murray in Final
Did David Ferrer win the Wimbledon 2015 ?,0,Kei Nishikori and David Ferrer Advance in Barcelona
Did David Ferrer win the Wimbledon 2015 ?,0,David Ferrer Withdraws From Wimbledon With Wrist Injury
Did David Ferrer win the Wimbledon 2015 ?,0,Andy Murray battles past David Ferrer to claim French Open semi-final spot
Did David Ferrer win the Wimbledon 2015 ?,0,"Nonetheless Murray , who will play the winner if he beats David Ferrer , thinks Djokovic will have to be at his best to beat Nadal ."
