1.8	Large black and white cat resting on a windowsill.	A small white cat sitting in a sink.
4.2	Boy feeding a sheep.	A boy feeding a sheep hay.
4	A black dog stands next to materials at a construction site.	A black dog stands in the middle of a construction site.
0	A girl in a black desktop holds up an open box of Corn Flakes and a carton of milk.	A girl wearing black shorts and boots is standing next to a blue motorcycle.
0.8	a close up of a small cactus in a pot.	a close up of a woman holding a white puppy.
4	The white sheep is standing on the green hill.	A sheep stands on a hillside.
3.6	A long-haired man with a hat standing between two large, half-empty Coke bottles.	A man with a cap and jacket walking between two large bottles.
0	A black and white bird on a body of water with grass in the background.	A bus is on a road with a ferris wheel in the background.
0	A wooden bicycle with an awning.	A group of elderly people sitting around a dining table.
4.5	A black and white photo of a dilapidated wooden fence.	A black and white photo of an old wooden fence near a dirty street.
3	Two women sitting in chairs in a shop.	Two women are sitting in a cafe.
2.6	Two brown horses standing in a green meadow.	A brown horse stands in tall grass.
1.6	Two men wearing bike helmets.	Two men stand with their bicycles outside a shop.
3.2	An AeroMexico jet taxing along a runway.	A silver AreoMexico Jet Liner sitting on the tarmac.
2.8	A red bird and four other birds sitting in the snow.	Five birds stand on the snow.
0	A women painting a chair with a dining room in the background.	A man and boy walking along a beach with the sea in the background.
3.4	A man playing a video game in a store.	Man playing game in a store.
3.6	A group of people sitting around a table on a porch.	A group of people sitting around a table with food on it.
2.4	An older Asian couple poses with a newborn baby at the dinner table.	A group of elderly people pose around a dining table.
0	A young girl wearing a bike helmet with a bicycle in the background.	A women holds a small dog on a leash with chairs in the background.
5	the back of a stop sign with many stickers on it.	The back of the stop sign is adorned with stickers.
4	A bicycle is parked outside a bookstore.	A green bike parked outside a book store.
4.4	a brown double decker tour bus on a street with a ferris wheel behind it.	A double-decker bus driving in front of a ferris wheel.
0.6	A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.	A black headed sheep covered in thick white wool stands in a pasture with other sheep.
3.6	Domestic cat looking out window.	A white cat looking out of a window.
1.8	Two cows graze in a field.	A brown horse in a green field.
3.6	A man in a black uniform on a white horse.	A man in a tux on a white horse.
2.4	A cat sleeping on the coach with a pillow behind it.	The cat is laying on an animal print blanket.
4	Two women stand in a living room with a black dog.	Two women standing in a living room with a black dog looking towards the camera.
3.4	Two motorbikes racing on a dirt course.	two motorbikes on a dirt track.
3.2	Two people paddling a red canoe are reflected in the still water.	Two people paddling in a red canoe with trees in the background.
4	A close-up view of the headlights of a blue old-fashioned car.	Close up of the headlights on a blue car.
0.2	A person is standing underneath an overpass near a highway.	A person walks a dog along the water's edge.
2.4	Cars driving near a model building.	Vehicles driving infant of an ornate building.
3.4	A woman and child push strollers down the sidewalk.	A women and a young girl walking pushchairs along the sidewalk.
2.6	A blue and orange airplane flying with its landing gear down.	A red and blue plane flying with its landing gears down.
0.8	A young woman is riding a Bay hose in a dirt riding-ring.	A man is staring at a horse with a white mane.
1.2	A white bird flying up onto a tree.	A white cat laying on a sheet.
4	A black and white cat lying on a blanket.	A black and white cat sleeps on a purple blanket.
0.2	A building with a temporary sign over the entrance to its parking lot.	Road with the rear image of the tail lights of a bus.
3.4	A group of people sitting around a table containing food.	A group of people sitting around a table on a porch.
3.2	A man and women sitting on a sofa holding a small baby.	a woman sitting on a sofa holding a baby.
3	A black and white cat lying on a blanket.	A black and white cat sleeping on its side on a purple blanket.
1.8	A black and white photo of a love seat.	A black and white photo of a bicycle.
4.2	A living room with a dining table in the background.	View of a living room with a dining room in the background.
1.4	A woman at the dining table with wine, beer, and lemons.	Four women and two men sit at a long table in a restaurant.
4.25	A red and gray train is going through a tunnel.	A red and gray train travels through a tunnel amongst the trees.
4.2	Red double decker bus with hood open.	An old Red London double decker bus with its hood raised.
2.6	A laptop computer and a computer monitor.	A laptop and a PC at a workstation.
1.8	A man riding a white horse.	A woman leading a white horse.
3.8	View of a living room with a dining room in the background.	A living room with large sofas and a dining table in the background.
0.8	An orange kitten lay on a leather couch.	Young couple sitting on a black couch.
2.4	A white cat laying on an office chair.	A white cat laying on a sheet.
0	A small yellow boat sitting on a tropical beach.	A small girl sits on a stone ledge near a white flowering plant.
4	Two women are sheering a white sheep inside of a wooden building.	Two women shearing a white sheep in a wooden stall.
3	A person wearing a bike helmet talks on a cell phone.	A person wearing a helmet rides a bike near a white structure.
3.6	A subway train pulling into the station.	A white train pulling into a station.
3.8	A bicycle is parked by a shop.	A green bike parked outside a book store.
0	Two men standing on beach.	Two women standing in front of tour bus.
3	A man with glasses and two plastic bottles in the foreground.	A man talking with two water bottles sitting in front of him.
1.4	Long-haired black dog standing in grassy field.	A blue jay standing in a grassy field.
0.2	A small desk with chair near a laundry closet.	A room with tan walls and a washer and dryer.
4.6	Red double decker bus driving through the streets.	Red double decker bus driving down a street.
3	A goose flapping its wings in a body of water.	A black swan flapping its wings on the water.
4.2	A gray cat laying on a brown table.	A grey cat lying on a wooden table.
4.4	Motorcycle parked next to a car outside.	A motorcycle parked next to a car.
4	A close-up of a brown horse.	A close-up of a horse.
4.4	Boy laying on couch with dog.	The boy is lying on a couch with a puppy.
5	A black and white image of a cat laying on a rug.	Black and white picture of a cat laying on a rug.
3.6	A large jet on the ground at the airport.	A large airplane parked at the airport at night.
4	A pile of used wooden building materials with a chair on top.	Pile of wooden debris with chair on top.
0	Two women are sitting in a cafe.	Two men catching a fish in a swamp.
4	Eight bottles of Harp lager lined up on the floor.	Eight bottles of Harp beer lined up on a wooden floor.
4	An office with multiple desks and green walls.	Small office space with bright green walls.
2	A woman leading a white horse.	A man in a tux on a white horse.
1.4	A small child smiling at the camera.	A cat looking at the camera.
2.6	A woman riding a brown horse.	Person dressed in blue riding brown horse.
3.2	photo of a television screen showing a movie.	The wall-mounted flat-screen TV is showing a movie.
4.2	A bird perched on a flowerpot.	Bird perched on a flowerpot beside a stucco wall.
